string_protein	cluster_id	ncbi_taxid
411463.EUBVEN_00529	CL:53	411463
411463.EUBVEN_00529	CL:54	411463
411463.EUBVEN_00529	CL:55	411463
411463.EUBVEN_00529	CL:58	411463
411463.EUBVEN_00529	CL:57	411463
411463.EUBVEN_00529	CL:63	411463
411463.EUBVEN_00529	CL:62	411463
411463.EUBVEN_00529	CL:59	411463
411463.EUBVEN_00529	CL:60	411463
411463.EUBVEN_00529	CL:61	411463
411463.EUBVEN_00529	CL:68	411463
411463.EUBVEN_00529	CL:64	411463
411463.EUBVEN_00529	CL:65	411463
411463.EUBVEN_00529	CL:67	411463
411463.EUBVEN_00529	CL:66	411463
411463.EUBVEN_00555	CL:36	411463
411463.EUBVEN_00555	CL:0	411463
411463.EUBVEN_00555	CL:34	411463
411463.EUBVEN_00555	CL:20	411463
411463.EUBVEN_00555	CL:25	411463
411463.EUBVEN_00555	CL:28	411463
411463.EUBVEN_00555	CL:32	411463
411463.EUBVEN_00555	CL:50	411463
411463.EUBVEN_00555	CL:404	411463
411463.EUBVEN_00555	CL:410	411463
411463.EUBVEN_00555	CL:43	411463
411463.EUBVEN_00555	CL:45	411463
411463.EUBVEN_00555	CL:48	411463
411463.EUBVEN_00555	CL:39	411463
411463.EUBVEN_00555	CL:406	411463
411463.EUBVEN_00555	CL:408	411463
411463.EUBVEN_00555	CL:41	411463
411463.EUBVEN_00555	CL:411	411463
411463.EUBVEN_00555	CL:44	411463
411463.EUBVEN_00555	CL:46	411463
411463.EUBVEN_00555	CL:47	411463
411463.EUBVEN_00555	CL:49	411463
411463.EUBVEN_00555	CL:52	411463
411463.EUBVEN_00555	CL:54	411463
411463.EUBVEN_00555	CL:55	411463
411463.EUBVEN_00555	CL:56	411463
411463.EUBVEN_00555	CL:71	411463
411463.EUBVEN_00555	CL:72	411463
411463.EUBVEN_00555	CL:73	411463
411463.EUBVEN_00555	CL:74	411463
411463.EUBVEN_00555	CL:75	411463
411463.EUBVEN_00555	CL:77	411463
411463.EUBVEN_00555	CL:78	411463
411463.EUBVEN_00555	CL:79	411463
411463.EUBVEN_00555	CL:81	411463
411463.EUBVEN_00555	CL:82	411463
411463.EUBVEN_00555	CL:83	411463
411463.EUBVEN_00555	CL:51	411463
411463.EUBVEN_00555	CL:53	411463
411463.EUBVEN_00555	CL:57	411463
411463.EUBVEN_00555	CL:58	411463
411463.EUBVEN_00555	CL:59	411463
411463.EUBVEN_00555	CL:60	411463
411463.EUBVEN_00555	CL:61	411463
411463.EUBVEN_00555	CL:62	411463
411463.EUBVEN_00555	CL:63	411463
411463.EUBVEN_00555	CL:64	411463
411463.EUBVEN_00555	CL:65	411463
411463.EUBVEN_00555	CL:66	411463
411463.EUBVEN_00555	CL:67	411463
411463.EUBVEN_00555	CL:68	411463
411463.EUBVEN_00555	CL:69	411463
411463.EUBVEN_00555	CL:70	411463
411463.EUBVEN_00555	CL:76	411463
411463.EUBVEN_00555	CL:80	411463
411463.EUBVEN_00555	CL:84	411463
411463.EUBVEN_00555	CL:85	411463
411463.EUBVEN_00555	CL:87	411463
411463.EUBVEN_00555	CL:88	411463
411463.EUBVEN_00410	CL:20	411463
411463.EUBVEN_00410	CL:0	411463
411463.EUBVEN_00410	CL:25	411463
411463.EUBVEN_00410	CL:5127	411463
411463.EUBVEN_00410	CL:32	411463
411463.EUBVEN_00410	CL:34	411463
411463.EUBVEN_00410	CL:36	411463
411463.EUBVEN_00410	CL:39	411463
411463.EUBVEN_00410	CL:28	411463
411463.EUBVEN_00410	CL:41	411463
411463.EUBVEN_00410	CL:5129	411463
411463.EUBVEN_00410	CL:5171	411463
411463.EUBVEN_00410	CL:5174	411463
411463.EUBVEN_00517	CL:0	411463
411463.EUBVEN_00348	CL:2396	411463
411463.EUBVEN_00348	CL:0	411463
411463.EUBVEN_00348	CL:20	411463
411463.EUBVEN_00348	CL:2397	411463
411463.EUBVEN_00348	CL:39	411463
411463.EUBVEN_00348	CL:25	411463
411463.EUBVEN_00348	CL:28	411463
411463.EUBVEN_00348	CL:34	411463
411463.EUBVEN_00348	CL:32	411463
411463.EUBVEN_00348	CL:36	411463
411463.EUBVEN_00348	CL:41	411463
411463.EUBVEN_00348	CL:47	411463
411463.EUBVEN_00348	CL:43	411463
411463.EUBVEN_00348	CL:44	411463
411463.EUBVEN_00348	CL:46	411463
411463.EUBVEN_00348	CL:45	411463
411463.EUBVEN_00348	CL:49	411463
411463.EUBVEN_00348	CL:48	411463
411463.EUBVEN_00348	CL:51	411463
411463.EUBVEN_00348	CL:50	411463
411463.EUBVEN_00348	CL:52	411463
411463.EUBVEN_00348	CL:53	411463
411463.EUBVEN_00348	CL:57	411463
411463.EUBVEN_00348	CL:54	411463
411463.EUBVEN_00348	CL:55	411463
411463.EUBVEN_00348	CL:56	411463
411463.EUBVEN_00348	CL:62	411463
411463.EUBVEN_00348	CL:58	411463
411463.EUBVEN_00348	CL:59	411463
411463.EUBVEN_00348	CL:60	411463
411463.EUBVEN_00348	CL:61	411463
411463.EUBVEN_00348	CL:63	411463
411463.EUBVEN_00348	CL:65	411463
411463.EUBVEN_00348	CL:64	411463
411463.EUBVEN_00322	CL:28	411463
411463.EUBVEN_00322	CL:0	411463
411463.EUBVEN_00322	CL:20	411463
411463.EUBVEN_00322	CL:25	411463
411463.EUBVEN_00322	CL:34	411463
411463.EUBVEN_00322	CL:32	411463
411463.EUBVEN_00322	CL:36	411463
411463.EUBVEN_00322	CL:39	411463
411463.EUBVEN_00322	CL:41	411463
411463.EUBVEN_00322	CL:5127	411463
411463.EUBVEN_00090	CL:25	411463
411463.EUBVEN_00090	CL:0	411463
411463.EUBVEN_00090	CL:20	411463
411463.EUBVEN_00090	CL:2506	411463
411463.EUBVEN_00090	CL:2503	411463
411463.EUBVEN_00090	CL:2507	411463
411463.EUBVEN_00090	CL:2508	411463
411463.EUBVEN_00090	CL:2504	411463
411463.EUBVEN_00090	CL:2512	411463
411463.EUBVEN_00090	CL:2509	411463
411463.EUBVEN_00090	CL:2510	411463
411463.EUBVEN_00090	CL:2517	411463
411463.EUBVEN_00090	CL:2514	411463
411463.EUBVEN_00090	CL:2515	411463
411463.EUBVEN_00090	CL:2518	411463
411463.EUBVEN_00090	CL:41	411463
411463.EUBVEN_00090	CL:28	411463
411463.EUBVEN_00090	CL:32	411463
411463.EUBVEN_00090	CL:36	411463
411463.EUBVEN_00090	CL:39	411463
411463.EUBVEN_00090	CL:2520	411463
411463.EUBVEN_00090	CL:2522	411463
411463.EUBVEN_00090	CL:2525	411463
411463.EUBVEN_00090	CL:2527	411463
411463.EUBVEN_00090	CL:34	411463
411463.EUBVEN_00090	CL:45	411463
411463.EUBVEN_00090	CL:43	411463
411463.EUBVEN_00090	CL:44	411463
411463.EUBVEN_00090	CL:49	411463
411463.EUBVEN_00090	CL:46	411463
411463.EUBVEN_00090	CL:47	411463
411463.EUBVEN_00090	CL:48	411463
411463.EUBVEN_00090	CL:51	411463
411463.EUBVEN_00090	CL:50	411463
411463.EUBVEN_00090	CL:56	411463
411463.EUBVEN_00090	CL:52	411463
411463.EUBVEN_00090	CL:53	411463
411463.EUBVEN_00090	CL:54	411463
411463.EUBVEN_00090	CL:55	411463
411463.EUBVEN_00090	CL:59	411463
411463.EUBVEN_00090	CL:57	411463
411463.EUBVEN_00090	CL:58	411463
411463.EUBVEN_00090	CL:61	411463
411463.EUBVEN_00090	CL:62	411463
411463.EUBVEN_00090	CL:60	411463
411463.EUBVEN_00090	CL:63	411463
411463.EUBVEN_00074	CL:0	411463
411463.EUBVEN_00056	CL:25	411463
411463.EUBVEN_00056	CL:0	411463
411463.EUBVEN_00056	CL:20	411463
411463.EUBVEN_00056	CL:28	411463
411463.EUBVEN_00056	CL:39	411463
411463.EUBVEN_00056	CL:34	411463
411463.EUBVEN_00056	CL:32	411463
411463.EUBVEN_00056	CL:36	411463
411463.EUBVEN_00056	CL:5127	411463
411463.EUBVEN_00056	CL:41	411463
411463.EUBVEN_00056	CL:5207	411463
411463.EUBVEN_00056	CL:5223	411463
411463.EUBVEN_00032	CL:25	411463
411463.EUBVEN_00032	CL:0	411463
411463.EUBVEN_00032	CL:20	411463
411463.EUBVEN_00032	CL:28	411463
411463.EUBVEN_00032	CL:34	411463
411463.EUBVEN_00032	CL:32	411463
411463.EUBVEN_00032	CL:39	411463
411463.EUBVEN_00032	CL:36	411463
411463.EUBVEN_00032	CL:41	411463
411463.EUBVEN_00032	CL:5127	411463
411463.EUBVEN_00032	CL:5207	411463
411462.DORLON_03006	CL:4	411462
411462.DORLON_03006	CL:0	411462
411462.DORLON_03006	CL:18	411462
411462.DORLON_03006	CL:11	411462
411462.DORLON_03006	CL:14	411462
411462.DORLON_03006	CL:19	411462
411462.DORLON_03006	CL:20	411462
411462.DORLON_03006	CL:5582	411462
411462.DORLON_03006	CL:7	411462
411462.DORLON_02425	CL:0	411462
411462.DORLON_02425	CL:14	411462
411462.DORLON_02425	CL:11	411462
411462.DORLON_02425	CL:18	411462
411462.DORLON_02425	CL:20	411462
411462.DORLON_02425	CL:19	411462
411462.DORLON_02425	CL:28	411462
411462.DORLON_02425	CL:21	411462
411462.DORLON_02425	CL:22	411462
411462.DORLON_02425	CL:24	411462
411462.DORLON_02425	CL:25	411462
411462.DORLON_02425	CL:26	411462
411462.DORLON_02425	CL:29	411462
411462.DORLON_02425	CL:23	411462
411462.DORLON_02425	CL:30	411462
411462.DORLON_02425	CL:45	411462
411462.DORLON_02425	CL:31	411462
411462.DORLON_02425	CL:34	411462
411462.DORLON_02425	CL:35	411462
411462.DORLON_02425	CL:37	411462
411462.DORLON_02425	CL:38	411462
411462.DORLON_02425	CL:41	411462
411462.DORLON_02425	CL:42	411462
411462.DORLON_02425	CL:44	411462
411462.DORLON_02425	CL:32	411462
411462.DORLON_02425	CL:33	411462
411462.DORLON_02425	CL:36	411462
411462.DORLON_02425	CL:39	411462
411462.DORLON_02425	CL:4	411462
411462.DORLON_02425	CL:40	411462
411462.DORLON_02425	CL:43	411462
411462.DORLON_02425	CL:46	411462
411462.DORLON_02425	CL:68	411462
411462.DORLON_02425	CL:54	411462
411462.DORLON_02425	CL:55	411462
411462.DORLON_02425	CL:61	411462
411462.DORLON_02425	CL:65	411462
411462.DORLON_02425	CL:47	411462
411462.DORLON_02425	CL:48	411462
411462.DORLON_02425	CL:49	411462
411462.DORLON_02425	CL:50	411462
411462.DORLON_02425	CL:51	411462
411462.DORLON_02425	CL:52	411462
411462.DORLON_02425	CL:53	411462
411462.DORLON_02425	CL:56	411462
411462.DORLON_02425	CL:57	411462
411462.DORLON_02425	CL:58	411462
411462.DORLON_02425	CL:63	411462
411462.DORLON_02425	CL:64	411462
411462.DORLON_02425	CL:7	411462
411462.DORLON_02425	CL:78	411462
411462.DORLON_02425	CL:80	411462
411462.DORLON_02425	CL:73	411462
411462.DORLON_02425	CL:76	411462
411462.DORLON_02425	CL:81	411462
411462.DORLON_02288	CL:20	411462
411462.DORLON_02288	CL:0	411462
411462.DORLON_02288	CL:11	411462
411462.DORLON_02288	CL:14	411462
411462.DORLON_02288	CL:18	411462
411462.DORLON_02288	CL:19	411462
411462.DORLON_02288	CL:23	411462
411462.DORLON_02288	CL:21	411462
411462.DORLON_02288	CL:22	411462
411462.DORLON_02288	CL:2433	411462
411462.DORLON_02288	CL:24	411462
411462.DORLON_02288	CL:2432	411462
411462.DORLON_02288	CL:2434	411462
411462.DORLON_02288	CL:35	411462
411462.DORLON_02288	CL:2436	411462
411462.DORLON_02288	CL:30	411462
411462.DORLON_02288	CL:31	411462
411462.DORLON_02288	CL:33	411462
411462.DORLON_02288	CL:2435	411462
411462.DORLON_02288	CL:25	411462
411462.DORLON_02288	CL:26	411462
411462.DORLON_02288	CL:28	411462
411462.DORLON_02288	CL:29	411462
411462.DORLON_02288	CL:32	411462
411462.DORLON_02288	CL:34	411462
411462.DORLON_02288	CL:4	411462
411462.DORLON_02288	CL:36	411462
411462.DORLON_02288	CL:7	411462
411462.DORLON_01545	CL:11	411462
411462.DORLON_01545	CL:0	411462
411462.DORLON_01545	CL:14	411462
411462.DORLON_01545	CL:18	411462
411462.DORLON_01545	CL:20	411462
411462.DORLON_01545	CL:19	411462
411462.DORLON_01545	CL:22	411462
411462.DORLON_01545	CL:21	411462
411462.DORLON_01545	CL:24	411462
411462.DORLON_01545	CL:23	411462
411462.DORLON_01545	CL:30	411462
411462.DORLON_01545	CL:25	411462
411462.DORLON_01545	CL:26	411462
411462.DORLON_01545	CL:28	411462
411462.DORLON_01545	CL:29	411462
411462.DORLON_01545	CL:32	411462
411462.DORLON_01545	CL:31	411462
411462.DORLON_01545	CL:34	411462
411462.DORLON_01545	CL:33	411462
411462.DORLON_01545	CL:35	411462
411462.DORLON_01545	CL:37	411462
411462.DORLON_01545	CL:36	411462
411462.DORLON_01545	CL:4	411462
411462.DORLON_01545	CL:38	411462
411462.DORLON_01545	CL:39	411462
411462.DORLON_01545	CL:384	411462
411462.DORLON_01545	CL:385	411462
411462.DORLON_01545	CL:386	411462
411462.DORLON_01545	CL:387	411462
411462.DORLON_01545	CL:43	411462
411462.DORLON_01545	CL:40	411462
411462.DORLON_01545	CL:407	411462
411462.DORLON_01545	CL:41	411462
411462.DORLON_01545	CL:42	411462
411462.DORLON_01545	CL:48	411462
411462.DORLON_01545	CL:44	411462
411462.DORLON_01545	CL:45	411462
411462.DORLON_01545	CL:46	411462
411462.DORLON_01545	CL:47	411462
411462.DORLON_01545	CL:50	411462
411462.DORLON_01545	CL:49	411462
411462.DORLON_01545	CL:51	411462
411462.DORLON_01545	CL:53	411462
411462.DORLON_01545	CL:54	411462
411462.DORLON_01545	CL:52	411462
411462.DORLON_01545	CL:7	411462
411462.DORLON_01547	CL:392	411462
411462.DORLON_01547	CL:0	411462
411462.DORLON_01547	CL:11	411462
411462.DORLON_01547	CL:14	411462
411462.DORLON_01547	CL:18	411462
411462.DORLON_01547	CL:20	411462
411462.DORLON_01547	CL:23	411462
411462.DORLON_01547	CL:25	411462
411462.DORLON_01547	CL:26	411462
411462.DORLON_01547	CL:28	411462
411462.DORLON_01547	CL:30	411462
411462.DORLON_01547	CL:33	411462
411462.DORLON_01547	CL:36	411462
411462.DORLON_01547	CL:37	411462
411462.DORLON_01547	CL:385	411462
411462.DORLON_01547	CL:386	411462
411462.DORLON_01547	CL:387	411462
411462.DORLON_01547	CL:39	411462
411462.DORLON_01547	CL:40	411462
411462.DORLON_01547	CL:41	411462
411462.DORLON_01547	CL:42	411462
411462.DORLON_01547	CL:44	411462
411462.DORLON_01547	CL:46	411462
411462.DORLON_01547	CL:47	411462
411462.DORLON_01547	CL:19	411462
411462.DORLON_01547	CL:21	411462
411462.DORLON_01547	CL:22	411462
411462.DORLON_01547	CL:24	411462
411462.DORLON_01547	CL:29	411462
411462.DORLON_01547	CL:31	411462
411462.DORLON_01547	CL:32	411462
411462.DORLON_01547	CL:34	411462
411462.DORLON_01547	CL:35	411462
411462.DORLON_01547	CL:38	411462
411462.DORLON_01547	CL:384	411462
411462.DORLON_01547	CL:388	411462
411462.DORLON_01547	CL:4	411462
411462.DORLON_01547	CL:43	411462
411462.DORLON_01547	CL:45	411462
411462.DORLON_01547	CL:48	411462
411462.DORLON_01547	CL:49	411462
411462.DORLON_01547	CL:51	411462
411462.DORLON_01547	CL:50	411462
411462.DORLON_01547	CL:52	411462
411462.DORLON_01547	CL:53	411462
411462.DORLON_01547	CL:54	411462
411462.DORLON_01547	CL:7	411462
411462.DORLON_01549	CL:11	411462
411462.DORLON_01549	CL:0	411462
411462.DORLON_01549	CL:21	411462
411462.DORLON_01549	CL:14	411462
411462.DORLON_01549	CL:19	411462
411462.DORLON_01549	CL:20	411462
411462.DORLON_01549	CL:18	411462
411462.DORLON_01549	CL:23	411462
411462.DORLON_01549	CL:22	411462
411462.DORLON_01549	CL:24	411462
411462.DORLON_01549	CL:29	411462
411462.DORLON_01549	CL:25	411462
411462.DORLON_01549	CL:28	411462
411462.DORLON_01549	CL:26	411462
411462.DORLON_01549	CL:39	411462
411462.DORLON_01549	CL:32	411462
411462.DORLON_01549	CL:34	411462
411462.DORLON_01549	CL:36	411462
411462.DORLON_01549	CL:38	411462
411462.DORLON_01549	CL:30	411462
411462.DORLON_01549	CL:31	411462
411462.DORLON_01549	CL:33	411462
411462.DORLON_01549	CL:35	411462
411462.DORLON_01549	CL:37	411462
411462.DORLON_01549	CL:41	411462
411462.DORLON_01549	CL:4	411462
411462.DORLON_01549	CL:40	411462
411462.DORLON_01549	CL:43	411462
411462.DORLON_01549	CL:42	411462
411462.DORLON_01549	CL:45	411462
411462.DORLON_01549	CL:44	411462
411462.DORLON_01549	CL:52	411462
411462.DORLON_01549	CL:48	411462
411462.DORLON_01549	CL:49	411462
411462.DORLON_01549	CL:51	411462
411462.DORLON_01549	CL:46	411462
411462.DORLON_01549	CL:47	411462
411462.DORLON_01549	CL:50	411462
411462.DORLON_01549	CL:53	411462
411462.DORLON_01549	CL:54	411462
411462.DORLON_01549	CL:64	411462
411462.DORLON_01549	CL:57	411462
411462.DORLON_01549	CL:58	411462
411462.DORLON_01549	CL:55	411462
411462.DORLON_01549	CL:56	411462
411462.DORLON_01549	CL:61	411462
411462.DORLON_01549	CL:65	411462
411462.DORLON_01549	CL:68	411462
411462.DORLON_01549	CL:7	411462
411462.DORLON_01549	CL:78	411462
411462.DORLON_01549	CL:80	411462
411462.DORLON_01549	CL:63	411462
411462.DORLON_01549	CL:73	411462
411462.DORLON_01549	CL:76	411462
411462.DORLON_01549	CL:81	411462
411462.DORLON_01479	CL:128	411462
411462.DORLON_01479	CL:0	411462
411462.DORLON_01479	CL:11	411462
411462.DORLON_01479	CL:56	411462
411462.DORLON_01479	CL:18	411462
411462.DORLON_01479	CL:19	411462
411462.DORLON_01479	CL:21	411462
411462.DORLON_01479	CL:22	411462
411462.DORLON_01479	CL:29	411462
411462.DORLON_01479	CL:31	411462
411462.DORLON_01479	CL:33	411462
411462.DORLON_01479	CL:41	411462
411462.DORLON_01479	CL:43	411462
411462.DORLON_01479	CL:44	411462
411462.DORLON_01479	CL:45	411462
411462.DORLON_01479	CL:46	411462
411462.DORLON_01479	CL:47	411462
411462.DORLON_01479	CL:48	411462
411462.DORLON_01479	CL:50	411462
411462.DORLON_01479	CL:52	411462
411462.DORLON_01479	CL:53	411462
411462.DORLON_01479	CL:14	411462
411462.DORLON_01479	CL:20	411462
411462.DORLON_01479	CL:23	411462
411462.DORLON_01479	CL:24	411462
411462.DORLON_01479	CL:25	411462
411462.DORLON_01479	CL:26	411462
411462.DORLON_01479	CL:28	411462
411462.DORLON_01479	CL:30	411462
411462.DORLON_01479	CL:32	411462
411462.DORLON_01479	CL:34	411462
411462.DORLON_01479	CL:35	411462
411462.DORLON_01479	CL:36	411462
411462.DORLON_01479	CL:37	411462
411462.DORLON_01479	CL:38	411462
411462.DORLON_01479	CL:39	411462
411462.DORLON_01479	CL:4	411462
411462.DORLON_01479	CL:40	411462
411462.DORLON_01479	CL:42	411462
411462.DORLON_01479	CL:49	411462
411462.DORLON_01479	CL:51	411462
411462.DORLON_01479	CL:54	411462
411462.DORLON_01479	CL:55	411462
411462.DORLON_01479	CL:58	411462
411462.DORLON_01479	CL:57	411462
411462.DORLON_01479	CL:61	411462
411462.DORLON_01479	CL:63	411462
411462.DORLON_01479	CL:64	411462
411462.DORLON_01479	CL:73	411462
411462.DORLON_01479	CL:76	411462
411462.DORLON_01479	CL:65	411462
411462.DORLON_01479	CL:68	411462
411462.DORLON_01479	CL:7	411462
411462.DORLON_01479	CL:78	411462
411462.DORLON_01479	CL:80	411462
411462.DORLON_01270	CL:0	411462
411462.DORLON_01270	CL:1579	411462
411462.DORLON_01270	CL:14	411462
411462.DORLON_01270	CL:1577	411462
411462.DORLON_01270	CL:1580	411462
411462.DORLON_01270	CL:11	411462
411462.DORLON_01270	CL:1576	411462
411462.DORLON_01270	CL:1578	411462
411462.DORLON_01270	CL:1582	411462
411462.DORLON_01270	CL:1581	411462
411462.DORLON_01270	CL:1587	411462
411462.DORLON_01270	CL:1585	411462
411462.DORLON_01270	CL:1588	411462
411462.DORLON_01270	CL:1583	411462
411462.DORLON_01270	CL:1590	411462
411462.DORLON_01270	CL:1633	411462
411462.DORLON_01270	CL:1591	411462
411462.DORLON_01270	CL:1593	411462
411462.DORLON_01270	CL:18	411462
411462.DORLON_01270	CL:1635	411462
411462.DORLON_01270	CL:19	411462
411462.DORLON_01270	CL:25	411462
411462.DORLON_01270	CL:23	411462
411462.DORLON_01270	CL:24	411462
411462.DORLON_01270	CL:20	411462
411462.DORLON_01270	CL:21	411462
411462.DORLON_01270	CL:22	411462
411462.DORLON_01270	CL:29	411462
411462.DORLON_01270	CL:28	411462
411462.DORLON_01270	CL:26	411462
411462.DORLON_01270	CL:31	411462
411462.DORLON_01270	CL:32	411462
411462.DORLON_01270	CL:34	411462
411462.DORLON_01270	CL:35	411462
411462.DORLON_01270	CL:36	411462
411462.DORLON_01270	CL:38	411462
411462.DORLON_01270	CL:39	411462
411462.DORLON_01270	CL:4	411462
411462.DORLON_01270	CL:7	411462
411462.DORLON_01270	CL:30	411462
411462.DORLON_01270	CL:33	411462
411462.DORLON_01270	CL:37	411462
411462.DORLON_01270	CL:40	411462
411462.DORLON_01224	CL:0	411462
411462.DORLON_01224	CL:14	411462
411462.DORLON_01224	CL:11	411462
411462.DORLON_01224	CL:22	411462
411462.DORLON_01224	CL:18	411462
411462.DORLON_01224	CL:21	411462
411462.DORLON_01224	CL:19	411462
411462.DORLON_01224	CL:20	411462
411462.DORLON_01224	CL:4462	411462
411462.DORLON_01224	CL:23	411462
411462.DORLON_01224	CL:24	411462
411462.DORLON_01224	CL:25	411462
411462.DORLON_01224	CL:28	411462
411462.DORLON_01224	CL:29	411462
411462.DORLON_01224	CL:30	411462
411462.DORLON_01224	CL:4326	411462
411462.DORLON_01224	CL:26	411462
411462.DORLON_01224	CL:4	411462
411462.DORLON_01224	CL:4516	411462
411462.DORLON_01224	CL:7	411462
411462.DORLON_00959	CL:0	411462
411462.DORLON_00959	CL:11	411462
411462.DORLON_00959	CL:23	411462
411462.DORLON_00959	CL:14	411462
411462.DORLON_00959	CL:20	411462
411462.DORLON_00959	CL:18	411462
411462.DORLON_00959	CL:19	411462
411462.DORLON_00959	CL:21	411462
411462.DORLON_00959	CL:22	411462
411462.DORLON_00959	CL:25	411462
411462.DORLON_00959	CL:24	411462
411462.DORLON_00959	CL:26	411462
411462.DORLON_00959	CL:3061	411462
411462.DORLON_00959	CL:28	411462
411462.DORLON_00959	CL:3057	411462
411462.DORLON_00959	CL:3058	411462
411462.DORLON_00959	CL:3059	411462
411462.DORLON_00959	CL:29	411462
411462.DORLON_00959	CL:30	411462
411462.DORLON_00959	CL:3155	411462
411462.DORLON_00959	CL:3064	411462
411462.DORLON_00959	CL:3066	411462
411462.DORLON_00959	CL:3063	411462
411462.DORLON_00959	CL:31	411462
411462.DORLON_00959	CL:3156	411462
411462.DORLON_00959	CL:3157	411462
411462.DORLON_00959	CL:33	411462
411462.DORLON_00959	CL:34	411462
411462.DORLON_00959	CL:35	411462
411462.DORLON_00959	CL:7	411462
411462.DORLON_00959	CL:32	411462
411462.DORLON_00959	CL:4	411462
411462.DORLON_00597	CL:23	411462
411462.DORLON_00597	CL:0	411462
411462.DORLON_00597	CL:11	411462
411462.DORLON_00597	CL:14	411462
411462.DORLON_00597	CL:18	411462
411462.DORLON_00597	CL:19	411462
411462.DORLON_00597	CL:22	411462
411462.DORLON_00597	CL:20	411462
411462.DORLON_00597	CL:21	411462
411462.DORLON_00597	CL:24	411462
411462.DORLON_00597	CL:29	411462
411462.DORLON_00597	CL:25	411462
411462.DORLON_00597	CL:28	411462
411462.DORLON_00597	CL:26	411462
411462.DORLON_00597	CL:32	411462
411462.DORLON_00597	CL:30	411462
411462.DORLON_00597	CL:31	411462
411462.DORLON_00597	CL:385	411462
411462.DORLON_00597	CL:37	411462
411462.DORLON_00597	CL:38	411462
411462.DORLON_00597	CL:33	411462
411462.DORLON_00597	CL:34	411462
411462.DORLON_00597	CL:35	411462
411462.DORLON_00597	CL:36	411462
411462.DORLON_00597	CL:384	411462
411462.DORLON_00597	CL:386	411462
411462.DORLON_00597	CL:387	411462
411462.DORLON_00597	CL:39	411462
411462.DORLON_00597	CL:388	411462
411462.DORLON_00597	CL:4	411462
411462.DORLON_00597	CL:40	411462
411462.DORLON_00597	CL:42	411462
411462.DORLON_00597	CL:41	411462
411462.DORLON_00597	CL:43	411462
411462.DORLON_00597	CL:45	411462
411462.DORLON_00597	CL:44	411462
411462.DORLON_00597	CL:46	411462
411462.DORLON_00597	CL:47	411462
411462.DORLON_00597	CL:48	411462
411462.DORLON_00597	CL:54	411462
411462.DORLON_00597	CL:49	411462
411462.DORLON_00597	CL:50	411462
411462.DORLON_00597	CL:51	411462
411462.DORLON_00597	CL:52	411462
411462.DORLON_00597	CL:53	411462
411462.DORLON_00597	CL:7	411462
411462.DORLON_00695	CL:0	411462
411462.DORLON_00695	CL:37	411462
411462.DORLON_00695	CL:18	411462
411462.DORLON_00695	CL:19	411462
411462.DORLON_00695	CL:20	411462
411462.DORLON_00695	CL:22	411462
411462.DORLON_00695	CL:2265	411462
411462.DORLON_00695	CL:2266	411462
411462.DORLON_00695	CL:2334	411462
411462.DORLON_00695	CL:30	411462
411462.DORLON_00695	CL:31	411462
411462.DORLON_00695	CL:32	411462
411462.DORLON_00695	CL:34	411462
411462.DORLON_00695	CL:36	411462
411462.DORLON_00695	CL:11	411462
411462.DORLON_00695	CL:14	411462
411462.DORLON_00695	CL:21	411462
411462.DORLON_00695	CL:23	411462
411462.DORLON_00695	CL:24	411462
411462.DORLON_00695	CL:25	411462
411462.DORLON_00695	CL:26	411462
411462.DORLON_00695	CL:28	411462
411462.DORLON_00695	CL:29	411462
411462.DORLON_00695	CL:33	411462
411462.DORLON_00695	CL:35	411462
411462.DORLON_00695	CL:4	411462
411462.DORLON_00695	CL:7	411462
411462.DORLON_00044	CL:2432	411462
411462.DORLON_00044	CL:19	411462
411462.DORLON_00044	CL:20	411462
411462.DORLON_00044	CL:21	411462
411462.DORLON_00044	CL:22	411462
411462.DORLON_00044	CL:23	411462
411462.DORLON_00044	CL:0	411462
411462.DORLON_00044	CL:11	411462
411462.DORLON_00044	CL:14	411462
411462.DORLON_00044	CL:18	411462
411462.DORLON_00044	CL:24	411462
411462.DORLON_00044	CL:2435	411462
411462.DORLON_00044	CL:2433	411462
411462.DORLON_00044	CL:2434	411462
411462.DORLON_00044	CL:2816	411462
411462.DORLON_00044	CL:26	411462
411462.DORLON_00044	CL:25	411462
411462.DORLON_00044	CL:2745	411462
411462.DORLON_00044	CL:2747	411462
411462.DORLON_00044	CL:28	411462
411462.DORLON_00044	CL:34	411462
411462.DORLON_00044	CL:29	411462
411462.DORLON_00044	CL:30	411462
411462.DORLON_00044	CL:31	411462
411462.DORLON_00044	CL:32	411462
411462.DORLON_00044	CL:33	411462
411462.DORLON_00044	CL:35	411462
411462.DORLON_00044	CL:4	411462
411462.DORLON_00044	CL:7	411462
411462.DORLON_00044	CL:36	411462
411462.DORLON_00168	CL:0	411462
411462.DORLON_00168	CL:19	411462
411462.DORLON_00168	CL:14	411462
411462.DORLON_00168	CL:18	411462
411462.DORLON_00168	CL:11	411462
411462.DORLON_00168	CL:20	411462
411462.DORLON_00168	CL:5140	411462
411462.DORLON_00168	CL:22	411462
411462.DORLON_00168	CL:4986	411462
411462.DORLON_00168	CL:4990	411462
411462.DORLON_00168	CL:4992	411462
411462.DORLON_00168	CL:21	411462
411462.DORLON_00168	CL:23	411462
411462.DORLON_00168	CL:4	411462
411462.DORLON_00168	CL:4983	411462
